Track,Album Name,Artist,Release Date,ISRC,All Time Rank,Track Score,Spotify Streams,Spotify Playlist Count,Spotify Playlist Reach,Spotify Popularity,YouTube Views,YouTube Likes,TikTok Posts,TikTok Likes,TikTok Views,YouTube Playlist Reach,Apple Music Playlist Count,AirPlay Spins,SiriusXM Spins,Deezer Playlist Count,Deezer Playlist Reach,Amazon Playlist Count,Pandora Streams,Pandora Track Stations,Soundcloud Streams,Shazam Counts,Explicit Track,Artist Genres,Streams,Views,Likes,Playlist Count,Playlist Reach
euphoria,euphoria,Kendrick Lamar,2024-04-30,USUG12402839,-1.6932181182055144,4.158217947343829,-0.518130267207722,-0.5936546587978035,1.319556959799972,1.3901380191754777,-0.4975533110788474,-0.2359000639179293,,,,-0.25296513939060467,0.1452009235879498,-0.3810033705925912,-0.3251643188728757,-0.2268582656536122,-0.24375427445281825,0.21746413832291664,-0.49156049286863507,-0.31836398505488056,-0.3282395773101119,-0.3104762745583101,True,"['hip hop', 'west coast hip hop']",-0.40881960537038714,-0.4975533110788474,-0.2359000639179293,-0.15524236951908596,0.2742791819855163
Panda Basi,Panda Basi - EP,Mvua,2023-02-10,GX3Q92333626,-1.69246210859818,4.111512711122525,-0.8307882952991399,-0.8315364686968872,-0.7862254670743626,-2.378945386381603,2.927011540691912,,-0.3866603662726668,-0.20482689777308868,-0.19738300133513284,,,-0.43101034191633303,,,,,,,,-0.4185579554431451,False,['afro soul'],-0.6308993186077365,1.3648142696783896,-0.20482689777308868,-0.8315364686968872,-0.7862254670743626
Calm Down (with Selena Gomez),Calm Down (with Selena Gomez),Rema,2022-08-25,NGA3B2214021,-1.6917060989908455,4.05183379817308,1.753954760939898,1.469065630029832,3.6254108329264283,0.8340437462244331,0.7123580327063146,1.1254127725298702,-0.3864928616244718,-0.2048062169517239,-0.19696395083255064,0.6057249193298129,3.650620853654961,8.22602046157446,,1.468457981349099,2.9937596987018615,4.64289680396436,-0.2001346272248496,-0.17786569910797678,-0.28106803955707477,0.16442472835948627,False,"['afrobeats', 'afrobeat', 'afropop', 'afropiano']",2.3746931389331083,0.25769704093688195,0.4603032777890731,2.210635113978055,2.408298483652701
Shape of You,Shape of You,Ed Sheeran,2017-01-06,GBAHS1600463,-1.690950089383511,3.9765864731498675,6.430488373799695,3.6132497882679107,4.2006307731942405,1.0194085038747813,10.84497408209133,9.327207591881814,0.5430621019026454,0.14876692808925046,0.1972017889250665,2.9100242462213783,5.731527505368048,2.7184046311474126,0.04445457213513883,8.839398185708713,0.39830349043378505,3.449954085400145,3.85988133156926,2.161229086058151,1.9707704622249835,-0.22903190086190148,False,['soft pop'],3.004799874175298,5.5210879355081985,4.737987259985532,4.759071730160594,2.5029861699498013
Mitu,Mitu - Single,Maian,2023-01-19,EEUM72300001,-1.6901940797761765,3.9558285903848436,-0.8308791691158781,-0.8344468968929455,-0.785946662654691,-3.120404416982996,2.891730606082598,1.139110262137844,,,,,,-0.43068978440784755,,,,,,,,-0.41883635726227714,False,[],-0.6307844767618629,2.891730606082598,1.139110262137844,-0.8344468968929455,-0.785946662654691
Blinding Lights,Blinding Lights,The Weeknd,2019-11-29,USUG11904206,-1.6894380701688423,3.948044384347959,7.121463688926442,7.4658974777109925,4.790382602162239,1.2047732615251296,0.6141339509188788,1.559547035461021,0.7936019577184172,0.40871425665661104,0.39791034969935263,2.8552519126723164,11.234059188421442,12.823088779910469,1.5481724018945735,9.797620412275464,2.9271501081324804,6.105213684785012,2.4046570286649676,0.8885892932856878,0.4299952054658235,4.383132951929881,False,[],4.865475420972454,0.5060221503091157,0.9841306460588161,7.098276011295721,3.5242615409890123
Creepin' (with The Weeknd & 21 Savage),HEROES & VILLAINS,Metro Boomin,2022-12-02,USUG12208791,-1.6886820605615078,3.903933883472283,1.6535275289051223,2.3747993206669307,1.3967140279573953,1.0194085038747813,-0.2975332895769951,-0.1972632327150196,-0.21320746010605443,0.06448173219164853,0.018314756696180743,0.14927614260478614,1.360226955125121,7.013539050393323,-0.4026941350355324,0.4733810537605511,0.23624146573522706,1.5643349496050953,-0.04935783736889309,-0.22691587300053054,,0.6087926204056656,True,[],2.0537536517235053,-0.13960926644040716,-0.06639075026168553,1.1091652812314337,0.5940772120991361
Dona Felicidade,Dona Felicidade,Patati Patatï¿,2024-06-04,QZNJW2423715,-1.6879260509541734,3.844254970522839,,-0.8350092984767249,-0.7851265208474288,,-0.49915583001547476,-0.6200504860236957,,,,,,,,-0.5769779253606938,-0.3637863313164163,,,,,,False,[],,-0.49915583001547476,-0.6200504860236957,-0.7059936119187094,-0.5744564260819226
Danza Kuduro - Cover,YOUGAKU MORIMORI CLUB MEDLEY,MUSIC LAB JPN,2024-04-29,TCJPA2420090,-1.687170041346839,3.844254970522839,2.2441014652961275,-0.8350233585163194,-0.786514580115641,,,,,,,,,,,,,,,,,,True,['budots'],2.2441014652961275,,,-0.8350233585163194,-0.786514580115641
Unholy (feat. Kim Petras),Unholy (feat. Kim Petras),Sam Smith,2022-09-22,GBUM72205415,-1.6864140317395044,3.8209023524121863,2.059661277313462,2.1257678993694205,2.446691438751903,0.6486789885740849,-0.21194209141918005,0.09452373286535053,0.5878960110645144,1.0376812828557789,1.1537293676095401,1.7604344760828872,2.072483594302083,5.189199358747302,-0.2530435596517997,0.5655178063150463,0.09046974901106347,5.451019290733668,0.15329585749606897,-0.06342423968915831,-0.13770418107208912,1.2691771377481353,False,['soft pop'],1.402281750566589,0.47089363809518003,0.5661025078605647,2.030272870206212,1.432531887948618
Stereo Love - Melodic,Stereo Love Deluxe (feat. Vika Jigulina),Edward Maya,2024-06-05,ROCMA2413380,-1.6856580221321702,3.7897655282646507,,-0.8350092984767249,-0.7865101332592616,-3.36755742718346,,,,,,,,,,,,,1.99320675190418,3.0567542103752157,,,False,[],1.99320675190418,,,1.1108724559492453,-0.7865101332592616
Very Cute Melody by Marimba Tone (39813),Very Cute Melody by Marimba Tone (39813),mitsu sound,2023-12-31,RUA1H2406425,-1.6849020125248357,3.7534392334258584,-0.8309793987101313,-0.8350092984767249,-0.7864876968475286,,-0.5736166959997888,-0.6367411581845263,1.6665247873765703,0.8962172248871185,1.3008938882384529,,,,,,,,,,,,False,[],-0.8309793987101313,0.363638596119332,0.12973803335129613,-0.8350092984767249,-0.7864876968475286
Supernova,Supernova,aespa,2024-05-13,KRA302400090,-1.6841460029175013,3.7430602920433462,-0.7014665198789101,-0.8001263402428088,-0.07750122975055015,1.0811967564248974,-0.41532970713080425,-0.2624272204938067,-0.36355783031990235,-0.09386106299271867,-0.13045641043628148,-0.4652547173201506,-0.2039444877733063,-0.4255608642720791,-0.44055753362659733,-0.46641382229529965,-0.21114046636511455,-0.4367302557284273,-0.5100956688536321,-0.3365493188133721,-0.45429506959439764,-0.40838875348101106,False,['k-pop'],-0.5063951312451233,-0.27289305878354286,-0.17814414174326268,-0.4487528449706428,-0.2512988044786051
Me Porto Bonito,Un Verano Sin Ti,Bad Bunny,2022-05-06,QM6MZ2214877,-1.6833899933101668,3.7093287325501825,2.5346287499408264,1.6023829254647342,1.4909384677823496,0.9576202513246653,1.587400194250745,1.293399591508318,1.4589255057872015,0.7953786695448677,0.9029053460977177,0.8814816024371611,0.969184094400514,0.17185669135932136,0.12559042625884934,0.21539814660796466,3.8190017840773507,1.4488888800666229,0.15285500534979485,-0.18692960992498583,,0.14322064548899371,True,"['reggaeton', 'trap latino', 'urbano latino', 'latin']",0.746232718227198,1.2451527701742313,1.0443891305265929,0.8097848873229699,2.06380728476562
Back That Azz Up (feat. Lil Wayne & Mannie Fresh),400 Degreez (Deluxe Edition),JUVENILE,2024-03-29,USCM52400059,-1.6826339837028323,3.6211077307988297,-0.45963020449765285,-0.8349811783975359,-0.78651137972658,,,,,,,,-0.7486113294968657,,,,,,1.8151317184677518,1.1959302523299478,,,True,"['southern hip hop', 'crunk', 'new orleans bounce']",0.6777507569850495,,,-0.12922075185481793,-0.78651137972658
Calm Down,Calm Down,Rema,2022-02-10,NGA3B2214004,-1.681877974095498,3.587376171305665,0.25453913624008806,1.7378654669971871,-0.13958945129996306,0.2779494732733884,1.0531333482394725,1.2706409101148233,2.1235585579223506,1.352611008005671,2.9002148328173356,3.8916581333453033,1.1647055247628175,1.0671816310352082,0.9044946258464702,0.38124430120605596,0.6151283250022337,0.7562124628357881,0.07520517218164363,-0.16041268640111328,-0.005596254057069934,3.3180094929777235,False,"['afrobeats', 'afrobeat', 'afropop', 'afropiano']",0.45916486224926806,1.976674090528404,1.311625959060247,0.7759230138801472,1.4557323356825247
CARNIVAL,CARNIVAL,ýý$,2024-02-08,QZ7XS2400012,-1.6811219644881636,3.5744024945775252,0.03621902549396588,-0.07801676670967816,2.7149003808916126,1.2665615140752458,-0.5344803656582064,-0.5401437460942912,,,,-0.4626320633153262,-0.1760128548644058,-0.014121392892999957,,-0.3927044202517035,-0.3080184747317551,0.140500091963935,-0.5022676434237255,-0.29359543011499956,-0.09789372773200378,-0.09061700856749132,True,[],-0.14451593463869084,-0.5344803656582064,-0.5401437460942912,-0.1599658759953704,0.6480832809481771
Kill Bill,SOS,SZA,2022-12-08,USRC12204584,-1.6803659548808292,3.5251025230105926,2.6493348301702513,1.8392102323942316,2.5670321313403623,1.1429850089750135,-0.2596949990468788,0.04871310437435329,-0.2776226216872386,0.07234846451796384,0.020959185848772304,0.1230655067861633,2.226107575301036,4.691889567473186,9.358850625537105,0.7497913114240367,0.002567682617087567,3.719328247656581,-0.16869828096799225,-0.10201487521081497,0.06677941455994997,0.38831891613466835,False,['r&b'],3.3196312313545002,-0.11936790659905326,0.060530784446158566,1.686484498313014,0.8975551069145378
"What Was I Made For? [From The Motion Picture ""Barbie""]","What Was I Made For? (From The Motion Picture ""Barbie"")",Billie Eilish,2023-07-13,USUM72307484,-1.6796099452734947,3.522507787664965,0.8253087230392131,0.7756807173882332,2.499528447240076,1.1429850089750135,-0.3676950851171299,-0.03659499327645229,0.20428006023347017,0.7024916635451848,0.4824075747562149,1.551863206201685,1.5836800183963247,1.719907084594087,-0.3413914896976178,1.3947485793055028,2.707619832953155,3.296025992682182,-0.27579103111346737,-0.260552797534211,-0.29356580902781026,0.32251555742972415,False,[],0.326893495558881,0.05735624481954249,0.3329483351343662,1.3579165020476063,2.2530038287983056
Babba,Black Book ID's: Chapter 5 - EP,Guy Mac,2023-03-03,QZA742305720,-1.6788539356661603,3.4861814928261725,-0.8308954753240978,-0.8314942885781038,-0.7857758966320576,-3.5529221848338084,2.330608108201055,0.685125590474026,,,,,-0.7346455130424155,-0.4308774278274488,,,,,-0.5103581521941191,,,-0.41871992866093877,False,['tech house'],-0.5907103517818886,2.330608108201055,0.685125590474026,-0.7830699008102597,-0.7857758966320576
Heat Waves,Heat Waves,Glass Animals,2020-06-29,GBUM72000433,-1.678097926058826,3.4550446686786365,4.734156716313442,6.002050515370831,3.0006063890406742,1.1429850089750135,1.2397816295538162,2.616415889474339,0.19330092916058045,0.7288893213411722,0.7409355432152567,6.7951020579750425,5.647732606641346,10.626769464332355,2.1215324377021276,2.5372443109812433,2.9725077285383157,2.680313621810329,0.21792861641384992,0.278182443116358,,2.537187785581644,False,[],4.425096808690444,0.9903585863845364,1.6726526054077557,3.429104699584021,4.2560720585180105
In the End,Papercuts,Linkin Park,2024-04-12,USWB11201322,-1.6773419164514916,3.4498551979873806,2.96837461483056,-0.8336735947152489,-0.7700545075386632,,,,,,,,,,,,,-0.8985145338823171,,,,,False,"['nu metal', 'rap metal', 'rock', 'alternative metal']",2.96837461483056,,,-0.866094064298783,-0.7700545075386632
"Shakira: Bzrp Music Sessions, Vol. 53","Shakira: Bzrp Music Sessions, Vol. 53",Bizarrap,2023-01-11,UYB282301031,-1.676585906844157,3.4368815212592407,0.9278772895321369,0.5727943460398215,1.7345941934876383,0.6486789885740849,0.5323876714214784,2.1819027977941357,1.3378204642358418,1.2449242994490057,1.8322841502773444,0.17009147810451847,0.7736626640382107,0.8641827249298872,-0.139453363878605,1.357893878283705,1.0341433550601016,2.5648675522718563,-0.21959906655972958,-0.29772863479382183,,-0.04825852786263925,False,"['argentine trap', 'trap latino', 'urbano latino']",0.3582518960059224,1.1823359108494114,1.7134135486215707,0.9942979611679542,0.9796096755507527
The Way We Move - Extended Mix,The Way We Move,PowerDress,2023-03-10,UKACT2330463,-1.6758298972368226,3.418718373839844,-0.8309672791055484,-0.8345031370513235,-0.7860085817609448,-3.6764986899340406,2.274915781533101,0.6049347289828322,,,,,,-0.4306428735529472,,,,,,,,-0.41863562971629975,False,['nu disco'],-0.6308050763292478,2.274915781533101,0.6049347289828322,-0.8345031370513235,-0.7860085817609448
Old Town Road,Old Town Road,Lil Nas X,2019-03-14,USSM11901941,-1.6750738876294882,3.33309210743412,1.0459216865184027,0.9561132055042532,-0.1581498886852127,0.21616122072327237,3.9903750791666353,8.394576061555531,1.971384475731944,0.13581707761699768,0.13948396792179413,0.8886719938511712,0.11726929067904932,-0.04190043746980651,3.493629881883099,0.5839451568259454,-0.25246299157828667,2.872723737707783,0.5726190378502232,7.415985372519582,2.8652615983578573,1.047937621453541,False,[],1.587106353427955,2.064929523544215,4.265196569586265,2.3892073526473228,0.15935303786255728
un x100to,un x100to,Grupo Frontera,2023-04-17,QM6N22311285,-1.674317878022154,3.3304973720884914,1.0422086910250001,0.5622633763835525,1.1470235475737776,0.710467241124201,0.6783746349292248,0.3255389469792212,-0.06049195702343829,0.027312040473538503,0.0863676080999716,1.758645436709731,0.6479703159481586,0.14340525786227687,-0.058317509754894484,0.17854344558616658,1.2487088738678342,2.1415652972974577,-0.17759197958566117,-0.27739618172165637,,-0.04064263990738154,False,"['cumbia norteÃ±a', 'banda', 'norteÃ±o', 'mÃºsica mexicana', 'corrido', 'corridos tumbados', 'grupera', 'tejano', 'ranchera', 'corridos bÃ©licos']",0.23742611488668033,0.3823711215145982,0.17642549372637986,0.6505892506987359,1.3847926193837807
Laxed ï¿½ï¿½ï¿½ Sire,Laxed (Siren Beat),Jawsh 685,2020-04-24,NZAM02001128,-1.6735618684148195,3.2967658125953276,,-0.6912032135043372,-0.7480110698941802,,-0.5561368821172656,-0.56402693926299,17.18282027353877,1.468537036560042,1.8807665008039833,,,,,,,,-0.4765351848470018,,,,False,[],-0.4765351848470018,0.6623148093433588,0.45225504864852606,-0.6912032135043372,-0.7480110698941802
Sprinter,Sprinter - Single,Dave,2023-06-01,GBUM72305159,-1.672805858807485,3.2760079298303033,0.4552989318029145,1.9745521735307396,1.0819991880348905,0.8958319987745492,-0.26093656412110644,-0.13013891501872296,-0.08703304805259716,0.03260302370331561,0.015948063409954215,0.8564976344012867,1.4021244044884715,-0.10208706430691794,-0.3990880970744786,0.16011609507526756,0.13926416224115468,1.9491551814000034,-0.5079143684889117,-0.3238429734463805,-0.07602868655059408,0.09349370830882643,True,['jam band'],-0.1259638569235976,-0.12249425035557611,-0.048767945657703676,1.0324209762096204,0.6925869948924439
CHIHIRO,HIT ME HARD AND SOFT,Billie Eilish,2024-05-17,USUM72401988,-1.6720498492001505,3.2682237237934197,-0.5163167081520468,-0.6799833019079385,4.0933970550310965,1.6372910293759422,-0.5462871393677712,-0.42076936432612433,-0.3866218688718591,,,-0.12467864737338943,1.821098898121979,-0.4232231400028798,,0.38124430120605596,5.469083148532344,1.2949607873486595,-0.5072610286941401,-0.3342565021176989,-0.4099464654816465,-0.3545066567290386,False,[],-0.4641868355826783,-0.5462871393677712,-0.42076936432612433,0.49661283653021143,3.1459338520633504
TQG,TQG,KAROL G,2023-02-23,USUM72222541,-1.671293839592816,3.2682237237934197,1.0717156319934424,0.2694349317492234,1.548744838274599,0.8958319987745492,0.9966866624239714,1.3113667423793172,-0.1995298250552749,-0.17751966765737956,-0.1552498734960194,1.2382283120225244,1.1647055247628175,0.7384147229421275,-0.3954820591134248,0.952492167043926,2.125248003489735,4.065666456271998,-0.10511734395295506,-0.2736272204978324,-0.45712992722070184,0.1588393022141983,True,"['reggaeton', 'latin', 'urbano latino']",0.17048020492969762,0.420718394463976,0.5669235373609688,1.2357343718660263,1.6374070512622863
Perfect,ýý (Deluxe),Ed Sheeran,2017-03-03,GBAHS1700024,-1.6705378299854818,3.2604395177565353,4.685527112183519,3.104093574432843,3.1523760812988066,1.0811967564248974,8.650248637309977,7.990809930367373,2.333871087175025,0.888802909403237,1.102971394339869,2.0351766328278664,2.1423126765743343,1.6281729078365097,-0.23140733188547688,5.725175949366776,-0.014727672072077456,2.9496877840667644,3.168314510186797,1.9445809131668237,,,False,['soft pop'],2.3126517995803373,4.876610015824923,4.439806419885305,3.1731701795215086,1.7242750140181984
Pepas,Pepas,Farruko,2021-06-24,USSD12100307,-1.6697818203781474,3.25525004706528,1.9560619593466342,4.219574935740461,3.4283130197482525,0.6486789885740849,1.465899458545459,1.8773880571162969,0.7870971256223748,0.32410790137345075,0.49416838030538546,0.654122735616052,2.8406034992968467,1.4506231405146128,0.32572553309733526,1.9291417441215748,0.7652712776479017,2.9496877840667644,0.2048179015192123,0.006537342661926536,-0.46206975754325535,2.4315520990256383,True,"['reggaeton', 'trap latino']",0.6950317553869079,0.9800339194254222,1.1007479792448738,2.389109061177515,1.615902344337402
Peekaboo,Glide - Single,Dave Angel,2023-01-27,GBLTF2300027,-1.669025810770813,3.2526553117196513,-0.8309669577735035,-0.8341516360614614,-0.785411119655716,,2.355515600354198,0.26581550610277155,,,,,-0.7486113294968657,-0.4310025234405163,,,,,,,,-0.4187962779997965,False,"['acid techno', 'acid house']",-0.6309847406070099,2.355515600354198,0.26581550610277155,-0.7913814827791635,-0.785411119655716
